0.000000000000000000e+00,0.000000000000000000e+00,3.333099999999999952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
-9.380771376148650437e-06,-1.758959586318364059e-06,3.332804524223000331e-01,-8.230192388913633785e-07,5.452620193605478616e-06,-9.673843812062995671e-07,9.999999999843278697e-01,8.595792483748354330e-06,7.000599829386570105e-01,-1.500210078645570766e+00,8.595807625938803841e-06,7.000619775886368634e-01,-1.500217966548094806e+00,6.191538262002845205e-06,7.000469060046379255e-01,-1.500182644595565495e+00,6.191548519416917517e-06,7.000473951542298678e-01,-1.500187374028800313e+00
-2.958269611599138695e-05,-5.015756344312867224e-06,3.332259182597505087e-01,-2.380354743290738080e-06,1.450144142694241384e-05,-2.721629488933975527e-06,9.999999998883174479e-01,2.453280606694320905e-05,7.001620224937773473e-01,-1.500594937146493502e+00,2.453293968168895165e-05,7.001677274163307096e-01,-1.500617328934573003e+00,1.776708404708998110e-05,7.001273705363652011e-01,-1.500522233932849003e+00,1.776715895138183967e-05,7.001288405400957204e-01,-1.500535739804081947e+00
-6.190018665853934691e-05,-9.556170825250940738e-06,3.331498433033712736e-01,-4.598842420768646032e-06,2.569816263656706935e-05,-5.095444261542404215e-06,9.999999996462457519e-01,4.675827675749089573e-05,7.002913197432232284e-01,-1.501126580046284520e+00,4.675876256815651055e-05,7.003022408172541180e-01,-1.501169018492913398e+00,3.408732812309309590e-05,7.002301519715369293e-01,-1.500998225300099742e+00,3.408759439090741172e-05,7.002331461305704163e-01,-1.501024027730675225e+00
-1.073027780485943125e-04,-1.520659455433389505e-05,3.330550046585946666e-01,-7.415529799606912423e-06,3.799672164923782400e-05,-7.922290303183278048e-06,9.999999992192482035e-01,7.437237616732581642e-05,7.004361921256180290e-01,-1.501783080567303141e+00,7.437359210697945522e-05,7.004536994740633293e-01,-1.501850194721296994e+00,5.466396362524214309e-05,7.003461046041944416e-01,-1.501594003256371268e+00,5.466462879365570408e-05,7.003512907623691275e-01,-1.501635252514317287e+00
-1.664898080703955342e-04,-2.183059288178774122e-05,3.329435766505514094e-01,-1.077117137148376837e-05,5.066242937495166746e-05,-1.104091012034831679e-05,9.999999985976991690e-01,1.066098542208602070e-04,7.005875672867151183e-01,-1.502547492266082862e+00,1.066123138871039868e-04,7.006129621348716752e-01,-1.502643158414356250e+00,7.913045992464931913e-05,7.004679047835254968e-01,-1.502296280014765006e+00,7.913181099570081002e-05,7.004761339283603894e-01,-1.502355900209919826e+00
-2.399504649698054202e-04,-2.931908189627357447e-05,3.328172259650603593e-01,-1.461153764027227615e-05,6.319538163644948699e-05,-1.429402031938062397e-05,9.999999977942638507e-01,1.428069754422546262e-04,7.007385337007989712e-01,-1.503406990089282358e+00,1.428113050244863669e-04,7.007730952270809777e-01,-1.503534445111972540e+00,1.072124824214034056e-04,7.005897943848731213e-01,-1.503094641726785419e+00,1.072148779418361268e-04,7.006021411371160523e-01,-1.503175431144751606e+00
-3.280286712312419323e-04,-3.758660534280170519e-05,3.326771866918146192e-01,-1.888276735600370368e-05,7.526798376444038935e-05,-1.753476416634867354e-05,9.999999968353519009e-01,1.823926930722908810e-04,7.008839261835195789e-01,-1.504352157817766100e+00,1.823996017663073298e-04,7.009289494593277103e-01,-1.504514118199286044e+00,1.387031447533941162e-04,7.007073300622599366e-01,-1.503981179601214579e+00,1.387070046700582433e-04,7.007251141155727003e-01,-1.504085895618441970e+00
-4.309759089883376704e-04,-4.656984891425541373e-05,3.325243223678919779e-01,-2.352836068704466672e-05,8.667956222904093990e-05,-2.063035406482817725e-05,9.999999957537291095e-01,2.248784350204458514e-04,7.010199791347778708e-01,-1.505376422285601423e+00,2.248886852170524700e-04,7.010768053949424372e-01,-1.505575200853347839e+00,1.734437745237142202e-04,7.008171550014605788e-01,-1.504950172600852509e+00,1.734495714186283424e-04,7.008419491604434004e-01,-1.505081602435942578e+00
-5.489902055126516696e-04,-5.622306838766934092e-05,3.323591775802930970e-01,-2.848879823770106222e-05,9.732591836678209697e-05,-2.346225363677379146e-05,9.999999945827883208e-01,2.698447582561988101e-04,7.011440502143599929e-01,-1.506475607466140954e+00,2.698591391401849483e-04,7.012140891227200967e-01,-1.506713214034814730e+00,2.113101071210525149e-04,7.009168006589554523e-01,-1.505997804930400363e+00,2.113183612365503010e-04,7.009504305427826099e-01,-1.506158819708071084e+00
-6.822745203640027218e-04,-6.651336409821979997e-05,3.321820152921217684e-01,-3.370194994862004540e-05,1.071643663498839203e-04,-2.592953338610788348e-05,9.999999933538181729e-01,3.169323090982111317e-04,7.012543292819104490e-01,-1.507647566618304236e+00,3.169516168255380158e-04,7.013390681920788072e-01,-1.507925794360293281e+00,2.521948518051035214e-04,7.010044875328863556e-01,-1.507121990485148055e+00,2.522061313763451773e-04,7.010490130405439002e-01,-1.507315574077923825e+00
-8.310471552444140177e-04,-7.742887385300423078e-05,3.319928550468690953e-01,-3.908972595202776448e-05,1.162067856981825319e-04,-2.795548316539052207e-05,9.999999920932335362e-01,3.658493789425839768e-04,7.013496704542837579e-01,-1.508891862798800831e+00,3.658744154281342491e-04,7.014507000067937703e-01,-1.509212434773426148e+00,2.959986685798260040e-04,7.010789806956106984e-01,-1.508322102095883688e+00,2.960136028024803762e-04,7.011366835675354459e-01,-1.508551418563090385e+00
-9.955633769411485236e-04,-8.895699682970059109e-05,3.317915030730732573e-01,-4.458007161401345600e-05,1.245057075687001252e-04,-2.947492425843172779e-05,9.999999908210873700e-01,4.163295860356914960e-04,7.014294468364398183e-01,-1.510209580454187073e+00,4.163611533565544725e-04,7.015484436460709405e-01,-1.510574157383217431e+00,3.426194062178823641e-04,7.011394705729609989e-01,-1.509598837174549235e+00,3.426386980446336872e-04,7.012128187288487746e-01,-1.509867200839766443e+00
-1.176167490367942096e-03,-1.011032601093601413e-04,3.315775680810162940e-01,-5.008557959261796476e-05,1.321270450459451139e-04,-3.044936878591185210e-05,9.999999895533572269e-01,4.681697837617538986e-04,7.014933186847777113e-01,-1.511603054432792526e+00,4.682087083619458287e-04,7.016320614156356106e-01,-1.512013371679737261e+00,3.919520884848622230e-04,7.011854221522515473e-01,-1.510954116667780012e+00,3.919765457943472065e-04,7.012770439730739991e-01,-1.511265041960348610e+00
-1.373265179336069465e-03,-1.138761987130860846e-04,3.313504898118718733e-01,-5.551813729911605908e-05,1.391597627764271181e-04,-3.086200824972440041e-05,9.999999882999165424e-01,5.212056697838828240e-04,7.015412363098409987e-01,-1.513075745433316799e+00,5.212528287289292742e-04,7.017015886293840321e-01,-1.513533661562567412e+00,4.438768709666332914e-04,7.012165501444825866e-01,-1.512390901688173805e+00,4.439074393168437036e-04,7.013291834725237095e-01,-1.512748080913687287e+00
