0.000000000000000000e+00,0.000000000000000000e+00,3.333099999999999952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
-9.210015088025807562e-04,-6.077172537848826446e-05,3.464738112459827546e-01,-2.217515725203339960e-04,1.009299553015984528e-02,3.223195724383659401e-06,9.999490398300702187e-01,6.603848964130556260e-04,7.790660098516151155e-01,-1.717407021039739634e+00,6.603852660059771063e-04,7.790660139643963422e-01,-1.717407025051258973e+00,6.585348063466477716e-04,7.565471896078365122e-01,-1.668577218829964348e+00,6.585352455752559002e-04,7.565471949514409600e-01,-1.668577210684017764e+00
-1.390822706087864935e-03,-1.207895650689928840e-04,3.596638416376503611e-01,-4.275784476538098725e-04,1.043812396954393179e-02,6.037607894536055449e-06,9.999454298651575535e-01,1.274172136279699830e-03,7.516396710490741429e-01,-1.663682922809080367e+00,1.274171186883843628e-03,7.516396870948355291e-01,-1.663682938363558517e+00,1.268948036392091808e-03,7.276564019548252826e-01,-1.611899972724084140e+00,1.268947053977883014e-03,7.276564238954368324e-01,-1.611899939983770347e+00
-1.734232573235724344e-03,-1.332494958194510321e-04,3.709149746779495382e-01,-4.566606260631578674e-04,1.106915292679926111e-02,6.833508802056728595e-06,9.999386307508371097e-01,1.360944586013445885e-03,7.211484612785772352e-01,-1.603857666872988474e+00,1.360943798971905438e-03,7.211484795014979632e-01,-1.603857684003553219e+00,1.355163443519700073e-03,6.948117661781754162e-01,-1.547270015485523231e+00,1.355162640103089490e-03,6.948117914339952961e-01,-1.547269978763753828e+00
-1.714720959826148338e-03,-1.098639201223271684e-04,3.792926101802430172e-01,-3.668059442053454703e-04,9.454006834118620570e-03,4.999727679917766017e-06,9.999552425899783659e-01,1.092144394999495539e-03,6.985168489088424693e-01,-1.548709232019732429e+00,1.092145795734640384e-03,6.985168570990741843e-01,-1.548709239077550537e+00,1.089502439391429713e-03,6.752557984949304482e-01,-1.499076078318718475e+00,1.089503841441149959e-03,6.752558092888549801e-01,-1.499076062636843787e+00
-1.398978585246965197e-03,-5.631617493820552405e-05,3.848670208496528522e-01,-1.844694734028101831e-04,6.152124227081843047e-03,2.259153648536732487e-06,9.999810584873116692e-01,5.477726511274934752e-04,6.850902179401789915e-01,-1.504078157034647534e+00,5.477784193324234524e-04,6.850902122808697481e-01,-1.504078152066890217e+00,5.493658414595856132e-04,6.695347108054691132e-01,-1.471137540534728450e+00,5.493716710031847604e-04,6.695347027845521826e-01,-1.471137551870806304e+00
-9.514613712776598918e-04,4.830181564478149648e-05,3.878981344771434414e-01,1.574227885888850812e-04,2.462199806953803676e-03,4.751355354943233535e-07,9.999969563903434722e-01,-4.703177187863954653e-04,6.796779213279395826e-01,-1.474070004254057098e+00,-4.703070008225047113e-04,6.796779057209131336e-01,-1.474069992132449380e+00,-4.659878531430444466e-04,6.733379921398889856e-01,-1.460734488048048174e+00,-4.659770738981253721e-04,6.733379721806356244e-01,-1.460734517041935909e+00
-4.961290733575127654e-04,2.035723420041570452e-04,3.888573334187465647e-01,6.597133434722242179e-04,-5.553944610733568647e-04,1.381967217361016502e-06,9.999996281566245759e-01,-1.963381336177272372e-03,6.802644014538102857e-01,-1.459601540246632023e+00,-1.963372176490244415e-03,6.802643899547022865e-01,-1.459601531865393875e+00,-1.960354467294530851e-03,6.817023816086611454e-01,-1.462618598159344474e+00,-1.960345266309206948e-03,6.817023677245388491e-01,-1.462618618608006127e+00
-8.761042130298632262e-05,3.653066528776154434e-04,3.883781333023615945e-01,1.184643890172025482e-03,-2.394306948469085948e-03,4.336220551597425672e-06,9.999964319407780300e-01,-3.522233110564286507e-03,6.845626210396938971e-01,-1.458213987466518757e+00,-3.522235022523696746e-03,6.845626253378946924e-01,-1.458213990576410213e+00,-3.523615094571082643e-03,6.907770868699739664e-01,-1.471201814305432842e+00,-3.523616936911137462e-03,6.907770922335270125e-01,-1.471201806240269860e+00
2.598752164634911895e-04,4.842575708558606107e-04,3.871130455720707686e-01,1.575591662435801192e-03,-3.030629655567369449e-03,6.699654606162778842e-06,9.999941663579436923e-01,-4.683037155544210461e-03,6.904291320878956917e-01,-1.465533068308937814e+00,-4.683047235676406420e-03,6.904291490157206113e-01,-1.465533080616339578e+00,-4.688039496693635622e-03,6.982638580904623193e-01,-1.481891453702441241e+00,-4.688049672618945472e-03,6.982638784429952006e-01,-1.481891423426495269e+00
5.498266899297845310e-04,5.496691439236732436e-04,3.856029992168056308e-01,1.795980812771913980e-03,-2.730997747315648799e-03,6.902028725440240357e-06,9.999946580140247621e-01,-5.338121947410550544e-03,6.962438098086337623e-01,-1.477013522022970760e+00,-5.338131267623016062e-03,6.962438282763029340e-01,-1.477013535773285868e+00,-5.343746349865584333e-03,7.032584871367441037e-01,-1.491667133703897363e+00,-5.343755836215170404e-03,7.032585094626617739e-01,-1.491667100653953693e+00
7.949008537472129765e-04,5.734881406115330867e-04,3.842186355572208556e-01,1.881458257320598555e-03,-1.883737675242408774e-03,5.236160437079381705e-06,9.999964558036090745e-01,-5.593215917568871917e-03,7.010676380814556685e-01,-1.488994412066951822e+00,-5.593223071284590675e-03,7.010676499869884504e-01,-1.488994421107145527e+00,-5.597030502619771558e-03,7.058701578029223933e-01,-1.499045069834414212e+00,-5.597037734593071287e-03,7.058701723761586777e-01,-1.499045048255314594e+00
1.010991379707544416e-03,5.737048939112865398e-04,3.831557959351799547e-01,1.888456112845237006e-03,-8.372512956699815646e-04,2.720125514610413048e-06,9.999978663659131461e-01,-5.615388749227939041e-03,7.045550558190364354e-01,-1.499202310013392658e+00,-5.615399735057266875e-03,7.045550586660810355e-01,-1.499202312251018077e+00,-5.616461524537852933e-03,7.066668202641709362e-01,-1.503645190926182984e+00,-5.616472596986533949e-03,7.066668239231151949e-01,-1.503645185517249017e+00
1.212142858640479501e-03,5.274743251338077877e-04,3.824696034250479326e-01,1.740159381359840862e-03,1.768161233594327448e-04,1.791436035841238682e-07,9.999984702895069466e-01,-5.175689980237275709e-03,7.067548744269429584e-01,-1.506681664601044357e+00,-5.175699780769227668e-03,7.067548687856440859e-01,-1.506681660361506525e+00,-5.174135868402701156e-03,7.062828196996162600e-01,-1.505731856648492073e+00,-5.174145678961685271e-03,7.062828130387477366e-01,-1.505731866623885473e+00
1.409685645778057045e-03,4.301074212189336956e-04,3.821229587087061619e-01,1.420544607698121789e-03,1.035893140162819255e-03,-1.575684019846687522e-06,9.999984544867741576e-01,-4.225954084381620263e-03,7.079324218966078774e-01,-1.511399275784079066e+00,-4.225955689525696078e-03,7.079324117077123724e-01,-1.511399268076008662e+00,-4.222918725462328216e-03,7.052809759990974481e-01,-1.505897742858294475e+00,-4.222920213405340940e-03,7.052809637534065423e-01,-1.505897761225316378e+00
